Chrom,Start,Stop,GeneID,Num,Strand
chr13,91701664,91704041,4833422C13Rik,0,-
chr15,96231869,96232874,4833422M21Rik,0,-
chr2,85484091,85484143,4833423E24Rik,0,-
chr9,51081312,51081472,4833427G06Rik,0,-
chr9,45416625,45417395,4833428L15Rik,0,-
chr13,54551217,54552611,4833439L19Rik,0,-
chr17,33064142,33065099,4921501E09Rik,0,-
chr5,19202367,19203925,4921504A21Rik,0,-
chr2,19462836,19463127,4921504E06Rik,0,-
chr6,50573303,50573700,4921507P07Rik,0,-
chr2,151470541,151471053,4921509C19Rik,0,-
chr13,113465739,113466519,4921509O07Rik,0,-
chr5,7311323,7311491,4921511H03Rik,0,+
chr12,12351521,12352479,4921511I17Rik,0,-
chrX,154043985,154044105,4921511M17Rik,0,-
chr15,18357566,18358042,4921515E04Rik,0,-
chr13,59687401,59689459,4921517D22Rik,0,-
chr12,57587346,57589940,4921518K17Rik,0,-
chr8,85408758,85409890,4921524J17Rik,0,-
chr18,6638919,6638966,4921524L21Rik,0,+
chr14,95882633,95882775,4921530L21Rik,0,+
chr18,83298093,83298346,4921531P14Rik,0,-
chr18,17234482,17235482,4921533I20Rik,0,-
chr11,3886087,3888159,4921536K21Rik,0,-
chr4,103230444,103230969,4921539E11Rik,0,-
chr6,129322164,129322943,4922502D21Rik,0,-
chr13,101391870,101392118,4922502H24Rik,0,-
chr6,139315596,139316183,4922502N22Rik,0,-
chr10,25779313,25779706,4930401C15Rik,0,-
chr11,71939906,71940122,4930401O10Rik,0,-
chr13,31213409,31213956,4930401O12Rik,0,-
chr2,35375561,35375657,4930402F06Rik,0,-
chr2,130707852,130709199,4930402H24Rik,0,-
chrX,9105921,9106342,4930402K13Rik,0,+
chr16,52799507,52799986,4930404A05Rik,0,-
chr10,81364023,81364063,4930404N11Rik,0,-
chr14,22507173,22507767,4930405A10Rik,0,-
chr2,156714538,156715049,4930405A21Rik,0,-
chr10,20199246,20199545,4930405J17Rik,0,-
chr5,45926821,45927206,4930405L22Rik,0,-
chr17,63305734,63306138,4930405O22Rik,0,-
chr15,82066442,82066538,4930407I10Rik,0,+
chr7,122969057,122970459,4930413G21Rik,0,-
chr19,44973002,44973281,4930414N06Rik,0,-
chr11,11515100,11515190,4930415F15Rik,0,+
chrX,89930096,89930147,4930415L06Rik,0,-
chr15,98589460,98589588,4930415O20Rik,0,+
chr5,67933611,67933826,4930425K10Rik,0,-
chr3,138711534,138712672,4930425O10Rik,0,-
chr18,21655046,21656107,4930426D05Rik,0,+
chr12,113163382,113165458,4930427A07Rik,0,+
chr16,69796140,69796610,4930428D20Rik,0,-
chr12,38614335,38614521,4930428E07Rik,0,-
chr5,107698211,107699555,4930428O21Rik,0,-
chr5,103230374,103231433,4930429D17Rik,0,-
chr17,79475623,79477052,4930429F11Rik,0,-
chr2,111193253,111193445,4930430A15Rik,0,-
chr10,100572273,100573565,4930430F08Rik,0,-
chr14,44954899,44956710,4930431P03Rik,0,-
chr14,103977627,103980269,4930432J09Rik,0,-
chr8,84172287,84172597,4930432K21Rik,0,+
chr3,121682835,121682982,4930432M17Rik,0,+
chr3,18480119,18480477,4930433B08Rik,0,-
chr7,40994807,40994833,4930433I11Rik,0,+
chr9,3190268,3190805,4930433N12Rik,0,-
chr16,38812204,38812422,4930435E12Rik,0,-
chr14,67332041,67332449,4930438E09Rik,0,-
chr2,74304189,74304328,4930441J16Rik,0,-
chr3,96829825,96831828,4930442L01Rik,0,-
chr2,85073613,85074746,4930443O20Rik,0,-
chr10,18801085,18803337,4930444F02Rik,0,-
chr10,22066308,22066591,4930444G20Rik,0,-
chr14,76514557,76515134,4930444M15Rik,0,-
chr1,16065978,16066125,4930444P10Rik,0,-
chr15,37440520,37440644,4930447A16Rik,0,+
chr12,72881108,72881227,4930447C04Rik,0,-
chr13,34084154,34084654,4930447K03Rik,0,-
chr3,122798342,122799052,4930447N08Rik,0,-
chr12,14996388,14996643,4930448C13Rik,0,-
chr13,18097906,18098171,4930448F12Rik,0,-
chr1,41167559,41167838,4930448I06Rik,0,-
chr4,9915964,9917397,4930448K20Rik,0,-
chr5,146505004,146505183,4930449I24Rik,0,+
chr16,4977738,4978054,4930451G09Rik,0,+
chr7,126830473,126830596,4930451I11Rik,0,-
chr17,9774878,9775086,4930452A19Rik,0,-
chr14,8431171,8431605,4930452B06Rik,0,-
chr1,154256602,154256906,4930452N14Rik,0,-
chrX,21206579,21207056,4930453H23Rik,0,-
chr16,64766104,64766312,4930453N24Rik,0,-
chr10,21341475,21342055,4930455C13Rik,0,-
chr18,32832758,32833708,4930455D15Rik,0,-
chr16,4219911,4220175,4930455F16Rik,0,-
chr13,58743570,58744338,4930455J16Rik,0,-
chr5,58443239,58443575,4930459L07Rik,0,-
chr12,107723742,107724801,4930465M20Rik,0,-
chr8,19752236,19753602,4930467E23Rik,0,+
chr10,57478382,57478668,4930467K11Rik,0,-
chr1,161156842,161157098,4930469G21Rik,0,-
chr17,4081829,4082995,4930470H14Rik,0,-
chr2,170601036,170602017,4930470P17Rik,0,-
chr14,64099294,64099856,4930471C04Rik,0,-
chr6,91430459,91431030,4930471M09Rik,0,-
chr2,130543790,130544117,4930473A02Rik,0,-
chr10,97590983,97591923,4930473O22Rik,0,-
chr17,14389106,14389433,4930474M22Rik,0,-
chr14,36096703,36096855,4930474N05Rik,0,+
chr12,99161276,99162186,4930474N09Rik,0,-
chrX,78370855,78371128,4930480E11Rik,0,+
chr4,19983187,19983616,4930480G23Rik,0,-
chr3,153147942,153148252,4930482G09Rik,0,-
chr10,76545870,76546800,4930483K19Rik,0,-
chr10,126792547,126793710,4930484H19Rik,0,-
chr13,60842611,60842876,4930486L24Rik,0,-
chr1,62790917,62791556,4930487H11Rik,0,-
chr8,93811693,93813555,4930488L21Rik,0,-
chr9,68470901,68471311,4930502A04Rik,0,-
chrX,53737857,53738222,4930502E18Rik,0,+
chr3,146646258,146646401,4930503B20Rik,0,-
chr14,44163166,44163853,4930503E14Rik,0,-
chr14,33808071,33808482,4930503F20Rik,0,-
chr18,70453139,70453315,4930503L19Rik,0,-
chr1,194222428,194222759,4930503O07Rik,0,-
chr11,58446142,58446207,4930504O13Rik,0,-
chr11,30426005,30426163,4930505A04Rik,0,-
chr14,115396550,115396796,4930505G20Rik,0,-
chr17,8293365,8293733,4930506C21Rik,0,-
chr11,80850380,80851231,4930507D10Rik,0,-
chr9,72518249,72519290,4930509E16Rik,0,-
chr3,73351205,73351826,4930509J09Rik,0,-
chr6,94132922,94133231,4930511A08Rik,0,-
chr18,57546013,57548375,4930511M06Rik,0,-
chr6,89284645,89285725,4930512J16Rik,0,-
chr11,11589222,11589266,4930512M02Rik,0,-
chr5,39461748,39462297,4930513D17Rik,0,-
chrX,139093261,139093403,4930513O06Rik,0,+
chr5,114773732,114774983,4930515G01Rik,0,-
chr6,67565233,67565699,4930515G16Rik,0,-
chr2,16918677,16918956,4930515L03Rik,0,-
chrX,46267558,46268110,4930515L19Rik,0,-
chr2,124123635,124124976,4930517E11Rik,0,-
chr8,56471774,56471982,4930518J21Rik,0,-
chr13,50753392,50753822,4930518P08Rik,0,-
chr10,28921962,28923507,4930519F09Rik,0,-
chrX,103232280,103232720,4930519F16Rik,0,-
chr5,114882865,114883879,4930519G04Rik,0,+
chr5,15874974,15875329,4930519H02Rik,0,-
chr1,44739674,44740481,4930521E06Rik,0,-
chr4,109505331,109505427,4930522H14Rik,0,-
chr1,160075461,160078586,4930523C07Rik,0,+
chr15,46435865,46436383,4930523O13Rik,0,-
chr11,31978241,31979651,4930524B15Rik,0,+
chr6,19247898,19249365,4930524B17Rik,0,-
chrX,154339224,154339340,4930524N10Rik,0,-
chr19,10645693,10645955,4930524O05Rik,0,-
chr9,114341110,114341433,4930525D18Rik,0,-
chr13,67818060,67820777,4930525G20Rik,0,-
chr13,110882410,110883018,4930526H09Rik,0,-
chr4,21846326,21848448,4930528A17Rik,0,-
chr6,148659977,148660909,4930528G23Rik,0,-
chr6,4031840,4032047,4930528H21Rik,0,-
chr2,115329265,115329595,4930528P14Rik,0,-
chr10,106555194,106555998,4930532I03Rik,0,-
chr2,113691052,113691338,4930533B01Rik,0,-
chr1,96612056,96612331,4930533P14Rik,0,-
chr4,119205054,119205673,4930538K18Rik,0,-
chr3,134420027,134420210,4930539C22Rik,0,-
chr17,28896394,28898887,4930539E08Rik,0,-
chr3,135438420,135438665,4930539J05Rik,0,-
chr3,13597138,13597836,4930539N22Rik,0,-
chr7,113100235,113101138,4930543E12Rik,0,-
chr11,70616798,70616890,4930544D05Rik,0,+
chr6,65953364,65954014,4930544G11Rik,0,+
chr18,17568745,17569165,4930545E07Rik,0,-
chr10,68320196,68320701,4930545H06Rik,0,-
chr2,135169572,135171050,4930545L23Rik,0,-
chr18,68949997,68951528,4930546C10Rik,0,-
chr9,42182237,42183934,4930546K05Rik,0,-
chr2,103804451,103804664,4930547E08Rik,0,-
chr5,31488218,31488262,4930548H24Rik,0,+
chr17,4119445,4119929,4930548J01Rik,0,-
chr4,26635819,26636092,4930548K13Rik,0,-
chr4,136613103,136613213,4930549C01Rik,0,+
chr18,67776032,67776272,4930549G23Rik,0,-
chr9,53432563,53432803,4930550C14Rik,0,+
chr13,56222223,56223110,4930550C17Rik,0,-
chrX,58919845,58920304,4930550L24Rik,0,+
chr19,55640588,55642551,4930552P12Rik,0,-
chr11,39389649,39390225,4930553C11Rik,0,-
chr11,14072102,14073231,4930554G24Rik,0,-
chr7,63443562,63444529,4930554H23Rik,0,-
chr14,5057878,5059243,4930555G01Rik,0,+
chr13,73228892,73229100,4930555K05Rik,0,-
chrX,9850137,9850252,4930557A04Rik,0,+
chr13,23312975,23313407,4930557F10Rik,0,-
chr6,125010175,125010394,4930557K07Rik,0,-
chr3,95386457,95387055,4930558C23Rik,0,-
chr5,11109799,11110072,4930558F17Rik,0,-
chr1,57359221,57360663,4930558J18Rik,0,-
chr1,161942088,161942389,4930558K02Rik,0,-
chr12,93416456,93416754,4930559C10Rik,0,-
chr16,4867473,4867691,4930562C15Rik,0,+
chr1,160074734,160075327,4930562F07Rik,0,-
chr16,92318762,92320642,4930563D23Rik,0,-
chr11,72215720,72218450,4930563E22Rik,0,+
chr6,48999306,48999616,4930563H07Rik,0,-
chr8,116801125,116801412,4930563M20Rik,0,-
chr9,55962588,55962742,4930563M21Rik,0,-
chr14,75667019,75667137,4930564B18Rik,0,+
chr17,44879703,44879763,4930564C03Rik,0,-
chr3,105078583,105078806,4930564D02Rik,0,+
chr3,84349375,84350107,4930565D16Rik,0,-
chr16,36880518,36882577,4930565N06Rik,0,-
chrX,70393900,70393983,4930567H17Rik,0,-
chr7,92118984,92119511,4930567K12Rik,0,-
chr2,35354217,35354378,4930568D16Rik,0,-
chr9,13091266,13091591,4930568E12Rik,0,-
chr1,165066616,165067156,4930568G15Rik,0,-
chr3,156548414,156551237,4930570G19Rik,0,-
chr7,125369480,125371013,4930571K23Rik,0,+
chr5,15652287,15652785,4930572O03Rik,0,-
chr14,25139794,25140178,4930572O13Rik,0,-
chrX,18418426,18418905,4930578C19Rik,0,-
chr18,29495602,29496416,4930578E11Rik,0,-
chr14,63971121,63971224,4930578I06Rik,0,-
chr3,138164134,138164365,4930579F01Rik,0,-
chr3,79631284,79632819,4930579G24Rik,0,+
chr13,38461520,38461793,4930579J19Rik,0,-
chr9,98562459,98563611,4930579K19Rik,0,-
chr2,124217678,124218014,4930583P06Rik,0,-
chr5,26479718,26480089,4930584F24Rik,0,-
chr6,91950640,91950725,4930590J08Rik,0,+
chr1,140570175,140570531,4930590L20Rik,0,-
chr2,179416774,179416880,4930591A17Rik,0,+
chr15,33593880,33594253,4930592A05Rik,0,-
chr18,82918404,82919230,4930592I03Rik,0,-
chr9,120930369,120930667,4930593C16Rik,0,-
chr1,37485850,37488605,4930594C11Rik,0,-
chr12,111159849,111160379,4930595D18Rik,0,-
chrX,81419574,81419609,4930595M18Rik,0,-
chr14,35809485,35809965,4930596D02Rik,0,-
chr14,51317334,51317856,4930597G03Rik,0,-
chr1,95701183,95701496,4930598F16Rik,0,-
chr2,120455697,120457585,4931402G19Rik,0,-
chr19,26768800,26769103,4931403E22Rik,0,-
chr7,43492043,43494171,4931406B18Rik,0,-
chr9,15283336,15284817,4931406C07Rik,0,-
chr7,34236713,34238928,4931406P16Rik,0,-
chr1,26681800,26681951,4931408C20Rik,0,-
chr19,37258425,37261103,4931408D14Rik,0,-
chr5,24550122,24550805,4931409K22Rik,0,-
chr14,54583662,54584280,4931414P19Rik,0,-
chr6,73468572,73468646,4931417E11Rik,0,-
chr2,23266772,23267129,4931423N10Rik,0,+
chr8,105280408,105281979,4931428F04Rik,0,-
chr1,31141077,31141768,4931428L18Rik,0,-
chr9,40894848,40895538,4931429I11Rik,0,-
chr9,46303360,46303660,4931429L15Rik,0,-
chr13,47960329,47961014,4931429P17Rik,0,-
chr7,128203138,128203328,4931431B13Rik,0,-
chr5,35581226,35583574,4931431C16Rik,0,-
chr7,104127912,104128082,4931431F19Rik,0,-
chr11,29822394,29823490,4931440F15Rik,0,-
chr3,65527484,65529165,4931440P22Rik,0,-
chr11,89390222,89391607,4932411E22Rik,0,-
chrX,126812461,126814067,4932411N23Rik,0,-
chr16,42725701,42729360,4932412D23Rik,0,-
chr11,21506339,21507837,4932414J04Rik,0,-
chr2,68748369,68748465,4932414N04Rik,0,+
chr2,129798368,129801459,4932416H05Rik,0,-
chr8,104798427,104798792,4932416K20Rik,0,+
chr2,26271646,26271742,4932418E24Rik,0,-
chrX,89754921,89755491,4932429P05Rik,0,+
chr11,114413404,114416350,4932435O22Rik,0,-
chr3,37052540,37053033,4932438A13Rik,0,+
chr16,91053934,91055553,4932438H23Rik,0,-
chr5,57570083,57570418,4932441J04Rik,0,-
chr8,13742660,13743066,4932443I19Rik,0,+
chrX,169776377,169777398,4933400A11Rik,0,-
chr1,89676506,89679668,4933400F21Rik,0,-
chr3,135833693,135834115,4933401H06Rik,0,-
chr1,63754908,63756098,4933402D24Rik,0,-
chrX,62291665,62292078,4933402E13Rik,0,+
chr8,87589096,87589197,4933402J07Rik,0,+
chr5,59985279,59986002,4933402J10Rik,0,-
chr7,131138346,131138495,4933402N03Rik,0,-
chr5,11922284,11922804,4933402N22Rik,0,+
chr11,69816565,69816625,4933402P03Rik,0,-
chrX,112243678,112243852,4933403O08Rik,0,+
chr16,16710504,16710958,4933404G15Rik,0,-
chr3,122916619,122916796,4933405D12Rik,0,-
chr11,54212829,54213288,4933405E24Rik,0,-
chr8,105710097,105710168,4933405L10Rik,0,+
chr7,50600410,50600528,4933405O20Rik,0,+
chr12,32919383,32920180,4933406C10Rik,0,-
chr7,114315478,114315782,4933406I18Rik,0,-
chr2,122204956,122206393,4933406J08Rik,0,+
chr7,82743345,82743783,4933406J10Rik,0,-
chr12,106685606,106686019,4933406K04Rik,0,-
chr1,134390931,134390983,4933406M09Rik,0,+
chrX,75725457,75727518,4933407K13Rik,0,-
chr18,34579845,34580193,4933408B17Rik,0,-
chr8,114350393,114351478,4933408N05Rik,0,-
chr2,68616341,68616463,4933409G03Rik,0,+
chr4,42031295,42035417,4933409K07Rik,0,-
chr10,51756173,51757194,4933411G06Rik,0,-
chr19,42053346,42053628,4933411K16Rik,0,+
chr15,60014865,60015047,4933412E24Rik,0,-
chr13,15801854,15802630,4933412O06Rik,0,-
chr6,128384988,128385144,4933413G19Rik,0,+
chr13,117706763,117707135,4933413L06Rik,0,-
chr1,23100473,23101769,4933415F23Rik,0,-
chr10,116111663,116112482,4933416C03Rik,0,-
chrX,53691059,53691332,4933416I08Rik,0,+
chr13,34952964,34953196,4933417A18Rik,0,+
chr1,71958997,71959627,4933417E11Rik,0,-
chr7,143322771,143324009,4933417O13Rik,0,-
chr7,42445461,42446177,4933421I07Rik,0,-
chr4,33027138,33030521,4933421O10Rik,0,-
chr14,46602805,46604317,4933425B07Rik,0,-
chr13,105121421,105121782,4933425L06Rik,0,+
chr6,89108227,89110037,4933427D06Rik,0,+
chr11,72154096,72155320,4933427D14Rik,0,-
chr7,121014649,121014787,4933427G17Rik,0,+
chr4,139926110,139927220,4933427I22Rik,0,-
chr4,40491552,40491723,4933428C19Rik,0,-
chr11,97490782,97491008,4933428G20Rik,0,-
chr19,45729904,45730558,4933429K18Rik,0,-
chr7,82938949,82939893,4933430H16Rik,0,-
chr4,62547762,62547993,4933430I17Rik,0,+
chr8,9131748,9132288,4933430N04Rik,0,-
chr3,107888849,107893507,4933431E20Rik,0,-
chr6,72120212,72121627,4933431G14Rik,0,-
chr14,102987411,102988213,4933432I03Rik,0,-
chr16,18209685,18210903,4933432I09Rik,0,-
chr7,121587385,121587655,4933432K03Rik,0,-
chr2,25212558,25213038,4933433C11Rik,0,-
chr9,61103011,61104624,4933433G08Rik,0,-
chr13,66996817,66997054,4933433G19Rik,0,-
chr3,90061833,90063341,4933434E20Rik,0,+
chrX,67919863,67919961,4933436I01Rik,0,-
chr4,147063365,147064898,4933438K21Rik,0,-
chr1,172541619,172542173,4933439K11Rik,0,-
chr10,111586718,111587481,4933440J02Rik,0,-
chr7,125331781,125333115,4933440M02Rik,0,-
chr19,37221506,37224457,5-Mar,0,+
chr16,18621810,18622739,5-Sep,0,-
chr5,26098667,26100787,5031410I06Rik,0,-
chr14,75052081,75052532,5031414D18Rik,0,+
chr5,23431807,23434353,5031425E22Rik,0,-
chr2,6922701,6928722,5031426D15Rik,0,-
chr6,112287785,112288834,5031434C07Rik,0,-
chr15,84945719,84949237,5031439G07Rik,0,-
chr5,52973011,52973262,5033403H07Rik,0,-
chr12,111941990,111943211,5033406O09Rik,0,-
chr2,59382492,59383954,5330411J11Rik,0,-
chr2,131820005,131823504,5330413P13Rik,0,-
chr3,108458068,108458399,5330417C22Rik,0,-
chr16,50726750,50728209,5330426P16Rik,0,-
chrX,105372993,105375837,5330434G04Rik,0,-
chr6,131553705,131553757,5430401F13Rik,0,+
chrX,77919785,77919993,5430402E10Rik,0,-
chr8,35864084,35866305,5430403N17Rik,0,-
chr2,156853430,156854304,5430405H02Rik,0,-
chr5,100429325,100429535,5430416N02Rik,0,-
chr7,131250562,131250945,5430419D17Rik,0,+
chr8,25302649,25304733,5430421F17Rik,0,-
chr15,101485129,101485383,5430421N21Rik,0,-
chrX,85888726,85891499,5430427O19Rik,0,+
chrX,6452375,6453066,5430428K19Rik,0,-
chr3,38203150,38204273,5430434I15Rik,0,-
chr6,133295700,133295790,5530400C23Rik,0,+
chrX,105040853,105044111,5530601H04Rik,0,-
chr9,77366411,77368120,5730403I07Rik,0,-
chr19,8888386,8888770,5730408K05Rik,0,-
chr4,126612373,126614371,5730409E04Rik,0,+
chr5,149127373,149128781,5730422E09Rik,0,-
chr11,80360491,80363811,5730455P16Rik,0,-
chr6,52308388,52310897,5730457N03Rik,0,-
chr3,153789304,153790786,5730460C07Rik,0,-
chr12,18534191,18535254,5730507C01Rik,0,+
chr3,127869687,127870754,5730508B09Rik,0,-
chr11,25616845,25617872,5730522E02Rik,0,-
chr1,136213521,136214325,5730559C18Rik,0,-
chr7,140296165,140297641,5830411N06Rik,0,+
chr4,46376974,46377035,5830415F09Rik,0,-
chr19,53441211,53443547,5830416P10Rik,0,-
chr12,69464786,69465414,5830428M24Rik,0,-
chr7,135648456,135649258,5830432E09Rik,0,-
chr4,155408308,155409700,5830444B04Rik,0,-
chr5,90597552,90597906,5830473C10Rik,0,+
chr4,154630690,154636367,5930403L14Rik,0,-
chr5,128594207,128595764,5930412G12Rik,0,-
chr5,148990055,148993943,5930430L01Rik,0,-
chr15,31455898,31459188,6-Mar,0,-
chrX,36913443,36916545,6-Sep,0,-
chr1,73862658,73863116,6030407O03Rik,0,-
chr9,58499687,58499742,6030419C18Rik,0,+
chr15,12808176,12810711,6030458C11Rik,0,-
chr11,117807096,117807308,6030468B19Rik,0,+
chr4,84042039,84042464,6030471H07Rik,0,-
chrX,38962142,38962688,6030498E09Rik,0,+
chr14,20702011,20703099,6230400D17Rik,0,-
chr1,180432372,180438328,6330403A02Rik,0,-
chr11,71032488,71033036,6330403K07Rik,0,-
chr7,13258966,13259677,6330408A02Rik,0,-
chr2,32732620,32732993,6330409D20Rik,0,-
chr6,77380256,77382475,6330415B21Rik,0,-
chr4,63583965,63586353,6330416G13Rik,0,+
chr3,96606661,96609127,6330549D23Rik,0,-
chr7,139972302,139972466,6430531B16Rik,0,-
chr8,120161264,120165307,6430548M08Rik,0,+
chr2,156000442,156001562,6430550D23Rik,0,-
chr13,99411841,99412826,6430562O15Rik,0,-
chr9,107348025,107349683,6430571L13Rik,0,+
chr8,36512588,36513013,6430573F11Rik,0,+
chr1,88263112,88266278,6430706D22Rik,0,-
chr2,72745845,72746836,6430710C18Rik,0,-
chr2,29245115,29248878,6530402F18Rik,0,-
chr3,120463758,120464650,6530403H02Rik,0,-
chr17,9167286,9168022,6530411M01Rik,0,-
chr1,20888649,20889139,6720483E21Rik,0,-
chr13,62603014,62605189,6720489N17Rik,0,-
chr2,152444133,152444330,6820408C15Rik,0,+
chr8,20268285,20272219,6820431F20Rik,0,-
chr2,60247909,60248385,7-Mar,0,+
chr9,25307552,25308571,7-Sep,0,+
chr9,98903844,98904622,7420426K07Rik,0,+
chr1,162647242,162647447,7420461P10Rik,0,-
chr15,85492735,85493281,7530416G11Rik,0,-
chr6,116406326,116409541,8-Mar,0,+
chr11,53541036,53544096,8-Sep,0,+
chr2,148785827,148785936,8030411F24Rik,0,+
chr5,52607549,52610116,8030423F21Rik,0,-
chr13,70884239,70884503,8030423J24Rik,0,+
chr2,11338365,11339143,8030442B05Rik,0,-
chr4,108942842,108943159,8030443G20Rik,0,-
chr16,72226382,72227615,8030451O07Rik,0,-
chr18,77633280,77635138,8030462N17Rik,0,-
chr6,116652315,116652847,8430408G22Rik,0,+
chr6,135233984,135236240,8430419L09Rik,0,+
chr15,81242653,81243419,8430426J06Rik,0,-
chr19,31213542,31216396,8430431K14Rik,0,-
chr10,127056049,127056570,9-Mar,0,-
chr11,117360555,117362325,9-Sep,0,+
chr17,14990804,14991577,9030025P20Rik,0,+
chr16,30021841,30022579,9030404E10Rik,0,-
chr12,100871453,100872610,9030617O03Rik,0,+
chr15,75427605,75428178,9030619P08Rik,0,-
chr12,24043201,24044700,9030624G23Rik,0,-
chr7,118841294,118841491,9030624J02Rik,0,+
chr18,74973088,74973370,9030625G05Rik,0,-
chr17,40875481,40876861,9130008F23Rik,0,-
chr19,45818143,45818885,9130011E15Rik,0,-
chr12,35672290,35672539,9130015A21Rik,0,-
chr7,127382259,127384296,9130019O22Rik,0,-
chr6,54269680,54271360,9130019P16Rik,0,-
chr7,128234450,128236405,9130023H24Rik,0,-
chr3,91088136,91088314,9130204L05Rik,0,-
chr6,72013895,72015941,9130221F21Rik,0,-
chr5,65987927,65988533,9130230L23Rik,0,-
chr15,58022270,58022365,9130401M01Rik,0,-
chr1,181059814,181060667,9130409I23Rik,0,+
chr2,9889211,9889540,9230102O04Rik,0,-
chr2,148846713,148846915,9230104L09Rik,0,-
chr9,8021671,8022415,9230110C19Rik,0,-
chr9,35838328,35839020,9230110F15Rik,0,-
chr14,34511620,34511918,9230112D13Rik,0,-
chr9,60523966,60525964,9230112J17Rik,0,-
chr12,79088704,79089985,9230116L04Rik,0,-
chr1,136411915,136412827,9230116N13Rik,0,-
chr6,128169699,128172312,9330102E08Rik,0,-
chr17,21528195,21530571,9330136K24Rik,0,-
chr6,36333137,36335567,9330158H04Rik,0,-
chr10,29227371,29230779,9330159F19Rik,0,+
chr9,88841797,88844266,9330159M07Rik,0,-
chr1,188006575,188007852,9330162B11Rik,0,-
chr8,94433126,94434146,9330175E14Rik,0,-
chr1,51218385,51220440,9330175M20Rik,0,-
chr5,9479255,9480717,9330182L06Rik,0,+
chr15,40148689,40150010,9330182O14Rik,0,+
chr13,19465768,19467282,9330199G10Rik,0,-
chr4,144529235,144529353,9430007A20Rik,0,+
chr15,93905730,93906300,9430014N10Rik,0,-
chr4,156125514,156127263,9430015G10Rik,0,+
chr1,57415734,57415958,9430016H08Rik,0,+
chr2,75436056,75436718,9430019J16Rik,0,-
chr18,4680260,4682869,9430020K01Rik,0,+
chr9,88595324,88598247,9430037G07Rik,0,-
chr7,137375568,137376321,9430038I01Rik,0,-
chr7,4119910,4120728,9430041J12Rik,0,-
chr1,92933542,92935103,9430060I03Rik,0,-
chr15,34349050,34349175,9430069I07Rik,0,-
chr12,79917018,79917923,9430078K24Rik,0,-
chr13,51097737,51100727,9430083A17Rik,0,-
chr8,111127443,111129786,9430091E24Rik,0,-
chr4,122704829,122705135,9530002B09Rik,0,+
chr10,117233752,117234414,9530003J23Rik,0,-
chr13,53635891,53636468,9530014B07Rik,0,-
chr12,11202488,11203477,9530020I12Rik,0,-
chrX,48276791,48278190,9530027J09Rik,0,-
chr7,28164654,28164811,9530053A07Rik,0,+
chr6,116199409,116199909,9530062K07Rik,0,-
chr11,52407076,52408723,9530068E07Rik,0,+
chr9,22444230,22444679,9530077C05Rik,0,+
chr4,95959710,95960657,9530080O11Rik,0,-
chr14,84458837,84460454,9630013A20Rik,0,-
chr1,185429356,185432608,9630028B13Rik,0,-
chr2,135580529,135582609,9630028H03Rik,0,-
chr17,27235074,27237137,9630028I04Rik,0,-
chr17,48125604,48128461,9830107B12Rik,0,-
chr7,42609525,42612503,9830147E19Rik,0,-
chr19,8659097,8660312,9830166K06Rik,0,-
chr14,70154404,70155167,9930012K11Rik,0,-
chr19,29714401,29716007,9930021J03Rik,0,-
chr4,124942662,124944661,9930104L06Rik,0,+
chr11,48946149,48947223,9930111J21Rik1,0,-
chr11,49037659,49038391,9930111J21Rik2,0,-
chr1,193175133,193177832,A130010J15Rik,0,+
